,x,y,label
0,-4.781330286755429,6.802945781533488,0
1,-4.624258009252452,6.720788518113237,1
2,-3.888964607204645,5.053262299376582,1
3,-3.57913531060456,4.736461762447831,2
4,-3.1611137876838216,7.07687760817701,0
5,-4.355925609588792,6.240608142544179,0
6,-4.0304900121348135,5.715637445292507,0
7,-4.531302122771524,7.492538446957106,1
8,-4.004390438264565,7.357834330960831,1
9,-4.141182544617835,5.112691730902128,0
10,-1.0774336184767628,6.868620581551192,2
11,-3.5040983077144006,5.1445058674981645,2
12,-4.461420098598746,5.998116591910639,0
13,-2.9491654852499676,5.9959723213328475,0
14,-3.143926737323388,7.4875464949136585,2
15,-2.0108554639140044,5.812297200184764,2
16,-2.971230136232533,6.65780608859608,2
17,-4.260544036780537,4.988375363222535,1
18,-4.413178910792527,5.0626778284933245,0
19,-3.7975385488781677,6.331121609594419,0
20,-3.4603015487440163,7.49726706380588,1
21,-3.564753434740175,5.399022583800617,1
22,-3.1927533333415123,5.082591606687716,2
23,-3.342725715354835,5.226842945876652,1
24,-3.003620043304703,5.295991744682294,2
25,-3.7469497708018915,6.458350223658319,1
26,-4.3083501854148025,7.208238534266515,0
27,-4.106263747248265,7.020950669306906,0
28,-3.9665821702329973,6.370814138468328,0
29,-3.544282619359749,6.82263648537363,2
30,-2.790912265695031,4.160833768420365,1
31,-3.0011350669454426,5.777825843194749,1
32,-4.199470328213683,6.178254662076328,0
33,-2.560553096945024,4.479239985426936,2
34,-2.7347907446900193,7.176037581764254,2
35,-4.5695037897064035,4.587782432093848,0
36,-5.992371494014694,6.391339425706877,0
37,-2.819921319622467,6.441656611079228,2
38,-2.0900831701677074,5.787580772139947,2
39,-3.45164250047356,6.171855532441669,2
40,-4.51296110210001,7.408646014283526,1
41,-4.634304508416609,3.906722660689109,0
42,-3.0492688102769754,8.589312389568377,1
43,-4.1851988032110805,3.48548688384033,2
44,-3.700903347592118,5.834279560583201,1
45,-3.6609628433606543,5.129210149703259,2
46,-5.345949533823843,4.848836497557988,0
47,-2.1886302277517884,6.741940240219875,2
48,-4.07483860181962,7.491065412273436,1
49,-4.521830929560403,6.360179142350189,1
50,-2.9375467835570155,5.618752887001629,0
51,-4.836161115825806,5.192178132269826,0
52,-4.070862604466905,7.446275696936306,0
53,-4.121171387106373,5.421223961794615,0
54,-3.47071550340298,6.587909935195985,2
55,-3.3219823469248047,8.427077030099655,2
56,-4.855224445662372,6.101303943331723,0
57,-2.6549344246683435,6.124587680559933,2
58,-4.385439847290423,7.555450654813128,1
59,-3.7018316621920415,6.894391431775636,0
60,-3.4438155246758595,4.96963550003859,2
61,-3.11839997350506,3.985307177792597,1
62,-5.393425971136891,6.256185669885427,0
63,-2.4346722141203476,6.031810111204104,2
64,-2.9063904208665967,6.535050224402499,2
65,-2.027493632765103,4.399394444133019,2
66,-4.4437265574641724,5.178767950976863,0
67,-4.5658160153394824,5.3562609058357795,0
68,-4.159775355361965,6.29174616045606,1
69,-4.05773892638239,5.507194560679909,1
70,-2.6870533883063645,5.115429446225009,2
71,-3.3093085505331787,5.30234937558594,1
72,-2.648014638318485,6.692170446815596,2
73,-3.9620221915591802,7.106792244361502,0
74,-3.135638636609586,5.321332007704397,0
75,-3.8651592183879,7.064534027966564,0
76,-3.521685643658869,4.018450130026654,0
77,-4.914068169899346,5.591032969555184,0
78,-4.9395018339042815,5.4876127764516776,0
79,-3.4327729014168935,5.760872253269754,1
80,-4.200806939251989,6.821016677770045,1
81,-2.361560861541745,5.138723981638234,2
82,-3.8310442256420947,5.695990189480689,1
83,-5.233661053070281,6.494975075433077,1
84,-1.5108585686478642,6.273764029377529,2
85,-3.6947516956197566,6.712715446698562,2
86,-2.7849094560353036,5.408122140010412,1
87,-3.6720109637962484,5.9918192507363095,2
88,-3.4680119040848836,7.5082259685794,0
89,-5.532053764646507,6.897613206425026,1
90,-4.637374804133167,5.323800860568806,0
91,-3.291101721858618,5.97669648350477,2
92,-3.591379503504122,7.1945956574231245,0
93,-4.204611682299326,7.375779805318802,1
94,-2.3901472622954802,5.493345589111218,2
95,-3.397806932246941,5.806697409935942,1
96,-4.885252494962187,7.063424807296291,0
97,-4.6835213399002305,5.859348324808961,0
98,-2.746725958182769,7.538204178840031,2
99,-2.6144379382083325,4.934217560394472,2
100,-4.220924355619389,7.763281764353675,1
101,-1.500912329340598,4.888493674862614,2
102,-3.7780347113145583,4.642914796488311,2
103,-3.9303683550834125,3.090473806032043,2
104,-3.221527210255316,5.655583008374392,1
105,-4.168934241916278,5.591514434347488,0
106,-3.919694165909888,7.88647280658062,0
107,-3.049684224447813,7.64849200961963,1
108,-1.9315498680638084,5.696957045419108,2
109,-4.292071373843369,6.736127820454293,0
110,-2.9382761926836407,5.739983832854475,2
111,-3.677246008814633,4.899845647204183,0
112,-4.805625063233337,5.265102522132107,0
113,-3.952520762183446,7.029203606097072,0
114,-2.9704389131407676,6.415424152704146,2
115,-1.7617167190354102,6.792834450454501,2
116,-3.8649566551413184,6.879914171027195,1
117,-3.7680846547231552,6.5962640429406125,1
118,-4.330198744115182,6.54227129778997,0
119,-3.2471949806059786,6.848380068440584,2
120,-2.251493457705511,6.405571834400328,1
121,-3.40444136332798,4.446699867143327,2
122,-4.026927960218614,5.079029347783929,0
123,-2.5798882616168957,4.095363131077083,2
124,-3.686991296010442,6.311180458375488,0
125,-4.4289258955909085,7.527389966194981,0
126,-2.453685335502059,5.172796894649908,1
127,-5.035401656040225,6.104213334039991,1
128,-4.700741586394553,6.433932438219362,1
129,-3.6522449317204964,6.9386062059495455,1
130,-4.457736801125701,5.71559609261285,1
131,-1.1430776965878158,5.556007545431479,2
132,-1.916658406918516,4.982450974430141,2
133,-3.717162638403883,5.009800002564259,1
134,-3.0152285225486724,8.143747856862928,1
135,-3.4339001189238325,4.918816042263299,1
136,-3.894998379530843,5.019289528268847,0
137,-1.7204588466372772,7.144576311863357,2
138,-2.844519468452953,6.8690546557748,2
139,-2.950322861157221,6.120737520482072,2
140,-4.708026374204561,5.474890850849521,0
141,-2.151081005610025,6.03669205371443,2
142,-2.0130864941083018,7.483947969494267,2
143,-4.721151841745783,6.002906242885399,1
144,-2.613093960452073,7.098918838299111,0
145,-3.5757646666239555,5.528091432453904,1
146,-4.674136566517927,5.7996235580281335,1
147,-2.6297212442424827,5.5413223863258425,2
148,-3.6094372088822735,4.407823371579401,2
149,-4.007801884015625,5.171729891545205,0
150,-2.8299712271994597,4.806312996573284,1
151,-3.546243341994013,6.968888858817309,0
152,-2.911115786308387,7.006472807354625,2
153,-3.4057160181519572,5.896128385517682,1
154,-3.9344827929604675,7.228629721256582,0
155,-3.1452605151650626,6.724513342487504,2
156,-3.114500688316366,2.585403096694973,1
157,-3.0295585026165988,5.501533903720956,2
158,-5.23091434144438,5.701500127604456,0
159,-4.267006754800606,5.136036763268099,0
160,-3.7731723992187542,6.423153420463454,2
161,-0.9955448589415834,5.6641983788980115,2
162,-2.9332739022935828,4.987654911652693,1
163,-4.417264099430319,4.744238484835924,0
164,-3.6351942961092303,6.166959008659637,1
165,-4.387448894200631,6.357815326546216,1
166,-3.7242714588518484,7.497861478197835,1
167,-5.252095373127387,4.612473523410571,0
168,-2.971064497830261,6.204776992333863,2
169,-1.63368606851204,6.448869911349954,2
170,-3.3623934930507007,4.460320026964381,0
171,-3.3740620426823846,6.505215759737209,0
172,-4.181815836549288,6.012033788115696,0
173,-4.878311220718355,6.63167229268678,0
174,-4.1203888372333095,4.534129205099905,1
175,-1.646903586520505,4.339487652194967,2
176,-5.040687807078313,4.940938976129607,0
177,-3.515952045429633,6.460392668350338,2
178,-3.602725897193768,6.898766085284236,1
179,-3.525239295358013,6.59407795067668,2
180,-3.508168476136938,6.778009763900772,1
181,-3.571763909728227,5.2218715222483665,2
182,-1.7035028833658703,6.789684120508903,2
183,-3.754104551779554,6.201857585144294,0
184,-4.3535440159447525,6.565595324964871,1
185,-3.4530466001756013,4.633642715287791,1
186,-4.508769286012883,4.626232485553476,0
187,-1.0280977221590875,4.236795844569654,2
188,-2.070516973293234,6.619032856600585,2
189,-4.190867150810638,4.226331470201179,0
190,-3.117184022157003,6.637369160424318,1
191,-2.140404270908394,6.831360354388262,1
192,-4.12549810835248,6.612999311803977,0
193,-4.176798386209116,7.013113745513374,0
194,-3.2578078652754874,6.005698985083973,1
195,-4.6049279185665855,4.256684099893581,1
196,-2.3560124369325366,4.7993822771625245,2
197,-3.4455170856313266,6.872300637561129,0
198,-4.2433238292345345,5.159648190559459,1
199,-4.713984132297013,7.655915485493754,0
200,-4.591798582345531,6.102160324852274,0
201,-3.5245843314861838,7.48528620210619,1
202,-4.569735020893749,4.913995153545968,1
203,-2.2778885184053115,5.562018448753615,2
204,-3.36887394459012,6.030952969553632,2
205,-4.209167072309189,6.163939927526644,1
206,-4.045170813389042,4.5178194002930185,0
207,-3.9545067872226345,4.534076701882217,1
208,-3.9053959498943818,7.182997829223895,1
209,-3.4266889623485572,6.2395981031542656,2
210,-3.33154697509387,7.802497818791721,1
211,-3.776868650470998,7.40402214713934,1
212,-3.6504762549779843,6.208827779375634,2
213,-3.4900395972867853,5.502935183816793,0
214,-2.4090954416085824,7.128463623370013,2
215,-3.399298550451212,6.618597337364987,1
216,-3.3216953669444176,4.902062542984078,2
217,-2.5066367905623625,4.855441685964005,2
218,-3.5783103600335386,7.2637981586550895,2
219,-5.024234364281227,5.384520123399741,0
220,-2.430537896333294,5.446283868138743,2
221,-2.0818909312908644,6.825125545064438,2
222,-5.1655693206652415,5.696174162093457,0
223,-4.6921389178316515,4.112063393697527,0
224,-2.84222879814534,6.238243370757787,2
225,-1.8795840196219133,5.18120513873754,2
226,-1.9533337354437796,6.894376389956134,2
227,-3.665344087515525,4.4049334998465834,1
228,-2.795518485711751,5.6665340740724,2
229,-3.0019517772797464,5.736781651164652,2
230,-4.712305652480978,6.20303965199854,0
231,-5.246440043318793,7.615017019260897,0
232,-2.3726394377388966,7.668633893338003,1
233,-1.2377478863413742,5.1186095635244335,2
234,-3.3530085800310823,5.426624298723124,1
235,-4.145855263456138,7.323185390462623,0
236,-5.385652134544241,5.533046427110057,0
237,-4.658722462232413,5.309310626992952,1
238,-1.2379920821225054,6.172540136605323,2
239,-2.1815222301574115,7.685150347462381,1
240,-2.621319273497451,7.081364403555098,2
241,-4.464803556093128,6.980450530664124,0
242,-2.252357065297245,5.609313899267077,2
243,-3.879118016553525,6.835508023481889,1
244,-3.7129247338900715,6.807200259333522,0
245,-2.1389750920497823,4.7679469245436366,1
246,-1.9297863261506425,4.76568782140269,2
247,-3.8301592698562925,3.6871217526020326,0
248,-2.7755418377148136,4.086739491455597,1
249,-1.5288674567458873,6.997285080122596,1
250,-3.392327329652411,6.638074778139383,1
251,-1.839199483477231,6.266303251398422,2
252,-1.2423454751329701,6.8489162112546955,2
253,-5.292348582162356,5.895437483731788,0
254,-3.401653828324868,4.95236419931231,2
255,-2.8100383706944223,6.92893681889992,2
256,-3.862301761335516,7.135947378162299,0
257,-2.8595515649200607,5.601283798631589,1
258,-4.869798942503792,4.52160853110106,1
259,-3.862683388679867,5.652055238810305,2
260,-3.3069534438669668,6.717987010983711,2
261,-3.096602994596943,6.337588120546465,2
262,-2.2482304261534067,5.946846128830429,2
263,-2.0987229206207774,6.611447882711565,1
264,-3.779013282246172,7.023724349730188,0
265,-4.823439800545463,6.4691404626896105,0
266,-3.686697552217318,6.921456118942702,0
267,-4.054128339650929,4.622366002989874,0
268,-3.267224400921915,4.5771087624752855,2
269,-1.4726203069003567,5.705144164441052,2
270,-4.492799125059098,5.937826169268544,1
271,-4.214263198241257,6.100742489024638,1
272,-2.492540321883946,7.183687635543675,2
273,-3.84756132396288,3.909615516232785,1
274,-3.989783489721285,5.798302016907749,0
275,-1.7594402225594423,5.963632710736642,1
276,-4.864269020791847,7.193510173942237,0
277,-5.074742873798896,7.296451970328201,0
278,-3.8742868092276677,5.847828630712138,2
279,-3.7030276100355324,6.0679436559106215,1
280,-4.858697181540885,6.41513460794994,0
281,-3.4931171075502725,5.040831028255225,1
282,-2.2966935348027846,4.449059079715454,2
283,-5.218500138128421,4.942811769655633,0
284,-4.0499319379953045,7.918727508934384,1
285,-1.6650940249739659,8.27706627588112,2
286,-3.166621949331673,6.103139916576062,1
287,-2.564343907974223,6.502003066734936,1
288,-0.7891471834404471,7.42522811704289,1
289,-3.423016172833285,5.773214720636494,1
290,-3.8753587234088287,5.072350700494006,0
291,-2.789707709163552,5.43548315012514,2
292,-3.511184060262162,5.37946517742774,2
293,-3.7596257250480027,6.041084470131005,1
294,-3.216018684002686,4.388071881049918,2
295,-1.6485039350245214,5.78374921552534,1
296,-5.160997724069029,4.7567473966890885,1
297,-5.389545322178384,5.719487026126503,0
298,-3.4414542620376296,4.334106008230849,1
299,-2.685837461278277,7.29065658959466,2
300,-4.2544321016296305,5.769680682242751,0
301,-3.291058930384645,5.17327764638557,2
302,-3.9388131415470338,5.8559089112537155,0
303,-3.0432967247420812,5.967113332486657,1
304,-4.747529918572921,6.963725637353398,0
305,-2.914331348796751,6.408613202568883,1
306,-4.018229169290529,5.189322236360961,0
307,-2.4272616181937794,5.558054948278681,1
308,-2.282103961917807,4.56822085115246,1
309,-3.936987725816397,5.951842165199301,1
310,-3.948386896216197,6.623033722304793,0
311,-1.881303167187989,6.754279497988996,2
312,-3.9338703214082638,6.864620469422713,1
313,-2.2576407600466464,6.132588303903347,2
314,-3.6070527156472787,6.18434279528144,1
315,-3.8283374263568026,6.431659988377193,1
316,-3.930554053980322,5.795678972593928,1
317,-4.128526953432532,7.109879059453265,1
318,-3.050228741714254,5.202442996503144,2
319,-3.0527573877092737,5.412306784042381,1
320,-2.266081214895637,8.128752242383857,2
321,-4.226793907621555,6.995267671895036,0
322,-2.4154629467704125,5.089124584132596,2
323,-5.455181321324047,6.141163350560364,0
324,-2.981436273703964,6.3147178193980835,2
325,-2.877704731820084,6.8285367423490015,1
