,x,y,label
0,4.025839265795189,3.004607953607562,0
1,4.810434600385744,2.4238966001655435,1
2,1.8933133819391563,3.6325179590791077,0
3,4.786679450320067,0.8164886350578768,1
4,5.117224329326694,2.864092187147336,1
5,4.398993072659492,0.7582219593732913,0
6,4.5610277846753435,2.622279294315004,1
7,4.9818542174581495,1.1662492118978132,1
8,7.89796782563975,3.129165650053385,1
9,3.135984557858535,1.8762102718611917,0
10,5.166879701626751,2.4169829996667387,1
11,5.154737707473337,3.231139305339702,1
12,4.733838698630564,2.14775592968519,1
13,4.04951748881006,3.6750723564789958,0
14,3.286150814888511,3.349535498819603,0
15,4.953657629846958,3.7911302874665784,1
16,3.8406629250222237,3.586449177741165,0
17,4.523802777828712,3.3746982404439816,0
18,4.188256080677251,1.8036193501677271,0
19,2.6300457756746,1.5849943263803883,0
20,4.855607108641513,3.2769367394013122,1
21,3.703206839192116,1.6836514048687237,0
22,2.8931310732285427,2.0088295105261076,0
23,5.375062526031221,1.3587983218701019,1
24,4.2393204450871504,2.851539705833065,0
25,5.204358542675233,3.7519496845926774,1
26,5.432788212258996,2.021929203055962,1
27,2.4634438342936686,1.5119620171233978,0
28,2.6941985816139082,2.2900034706484873,0
29,4.205216652767842,3.6422377303860305,0
30,4.258888904051291,2.0244472645888214,0
31,3.1315183255315695,2.5835320902720404,0
32,4.955982478047289,2.7716450631963756,1
33,3.9245900468258914,2.768115136061301,0
34,4.599423939151237,2.7439163453341755,1
35,3.9522349221702586,2.614761866414677,0
36,3.4320511500671804,4.023605790606197,0
37,4.989917075604755,3.1428023287265554,1
38,5.561775283777046,1.6629117519661885,1
39,3.338596646134431,2.197653037659165,0
40,4.997996707226071,4.263758226644771,1
41,2.1888501705225814,3.9501782558529115,0
42,2.7560348783910995,1.8294701760014696,0
43,3.3607852619559595,1.3243014640672308,0
44,3.550024484605877,3.2623095589722855,0
45,5.441498192351983,3.9015988580893124,1
46,3.930893055328381,2.6279967123242107,0
47,4.378271682910903,1.4678925690519213,0
48,2.110947374360653,1.536255453227891,0
49,4.033435036074882,0.5944809928080814,0
50,4.178223100616318,3.5083000303405276,0
51,5.849212737905853,1.2935908212774059,1
52,3.4328873460992524,2.567920915962729,0
53,3.1434708380339975,4.105535264523606,0
54,3.0067430318597204,0.6501834334136971,0
55,2.9620279087629005,3.1024404636425507,0
56,4.357112491461091,3.4849740512624816,0
57,3.3492577804492494,1.8619915896216415,0
58,5.217453582868423,2.1605339227043303,1
59,3.469982641713248,2.905024539816638,0
60,2.4246120095922463,4.223512862440118,0
61,2.730947654501189,2.0131250297966177,0
62,4.428287985987685,2.558806246308964,0
63,4.135695825908222,1.8679898954395546,0
64,4.425385639100714,1.1637661840008218,0
65,2.416634457670656,2.038673232905103,0
66,4.38920357186676,2.0711641820813598,0
67,2.8024241489993202,2.13034618809096,0
68,2.6556316607863923,3.0575524867654877,0
69,4.478009383494212,2.2377218473346376,1
70,2.8291557665211484,2.633212122499047,0
71,3.230830114386464,2.5067379066676985,0
72,6.194631931719314,3.129000947099056,1
73,5.094593553024794,2.0883928094606627,1
74,3.698175167077918,1.464992881223824,0
75,4.047643014995577,2.7233317729791358,0
76,4.340962942331891,4.543652815240133,0
77,4.958493089353883,1.418725172825193,1
78,5.106947092870758,1.365588076731901,1
79,4.110088193898507,4.077978516822994,0
80,5.925477886165159,0.8433381462728322,1
81,3.308524175767163,2.24283664096507,0
82,2.65104527908766,2.1498050817860417,0
83,5.287798420006871,3.2928257614778986,1
84,4.927778755747816,4.579684579454083,1
85,3.082294712665762,2.434559947584287,0
86,4.911539974158424,0.6957164730928587,1
87,3.595051580625838,1.1733491868305785,0
88,4.484580012784043,0.270277590016466,0
89,5.719418132259335,0.08979741704246802,1
90,4.063570328620038,2.024718119214202,0
91,4.870713515264071,2.6196937789363544,1
92,3.98155523158003,1.0864343560908358,0
93,4.960677023949865,2.3261937391216563,1
94,4.064455640114682,2.3296128818358635,0
95,4.857531283549497,3.3356541293201123,1
96,4.39456232585063,2.902424068765083,0
97,3.66077795160108,3.3907727338187623,0
98,3.94040382085827,2.7413509521413824,0
99,2.890766382881098,3.1294203515414702,0
