,0,1,2,3,4,5,6,7,8,9,label
0,0.548493318547242,6.1052092722050455,-0.2839995806855633,3.9830705874938968,-1.2002324851906236,10.119239316758687,1.7987229082058869,0.3789770993450108,-3.3531208284283625,10.867832558818167,1
1,-0.32670000337112065,4.7086340244506175,2.6044043485260833,3.2565384220082896,-2.041808599991987,11.076434332447887,2.86944742762099,0.48873168046750565,-4.022644506365991,8.664537421710769,0
2,-0.1865188762655892,4.877980494168554,1.306921129935712,3.156895536879161,-2.6230945920237527,7.607498232370526,3.851564936772119,1.2622072093940488,-3.2677079405953933,10.474827310629546,0
3,1.0808101749940724,4.039655271887991,1.9116508166580688,2.336895508035279,-2.3224415523395097,9.324129530995002,3.728607846672548,-0.8624508073249175,-4.171451258409144,9.828087034141998,0
4,-0.21190541510106592,3.512447110451162,1.1661692980945482,4.7682260284482645,-1.5806355302461612,11.297101799365764,1.585749375616329,-1.2347479796086884,-4.091236411078648,9.986845970144115,0
5,1.9739770708751245,5.703528888329566,0.9860038933745967,2.6572556229794357,-2.5002776207457678,9.14566619708549,3.2398645037914546,0.182430670014532,-3.4251010948149965,11.484804195896922,1
6,0.4646398735684447,3.9634530075791976,1.9805007360414302,3.432218321992061,-2.6461037493991664,10.161594848061469,2.2936701032865336,1.6757881311012726,-5.347407777852153,10.281123551505392,1
7,1.1256390305435668,7.747814901775004,2.1477845173454817,2.0779867850505114,-2.357765856867741,7.426414618614038,3.7116414551686177,0.6642491426811535,-3.818683859464621,9.434606923022212,0
8,-0.19841680710976695,4.395898020470426,2.18847423087599,1.7985012003089544,-3.549631193437871,9.391003776571996,2.46551055726425,0.028794844195193427,-2.747446774402685,7.783800551852996,0
9,-0.4818526112910683,3.8910729536271393,1.5012328734098133,2.0503619072166956,-1.8502606935986798,11.301413874726935,4.220467838249329,1.404436259149342,-4.3647961038984215,9.63608906730273,0
10,0.37541299532194694,6.030539315835542,2.124404672825371,2.6305752029701206,-1.5668420067462492,9.746825274490263,2.9550373307207685,-1.4422228228981004,-2.3202310444354346,10.481385702262601,0
11,0.4971952839702669,5.64666671984782,1.4882592561597832,3.180821186970515,-4.221817442496745,9.239120547329659,5.246194974175873,0.3194731458696273,-3.271505146928318,7.746726313472889,1
12,-0.728958712579159,5.1225528773366555,1.1860333910035679,2.527246292425692,-2.79738326965288,9.243629845843376,3.2823820500402654,0.5305208732705923,-3.205876098843304,8.59851341616556,0
13,0.2574316131134716,5.532708995221076,2.661960739910045,0.7342885018409957,-1.4099374273242304,9.780190815182547,2.228403430452257,-0.8897639830676907,-3.51689327458585,11.846606057911185,0
14,-0.3070820680757112,4.2401416660899605,-0.20248337914432235,2.964577538250323,-3.0284456078526327,9.571524965701174,3.18326298879438,1.0537539550503079,-2.770255400610449,8.66636927695624,0
15,-0.09904244322100991,4.5594757425447785,1.8690775607718844,2.231787429853527,-1.643152904797526,9.032129184147255,2.7148473677012874,0.1560484243345521,-3.194787622071772,8.961715365407496,0
16,0.8404175529229899,4.923937072377798,0.24659088463179035,4.194009366813285,-2.0057913057976826,9.472328919990787,4.940547973269729,-0.13761628422741265,-2.9178697605210577,9.50959440776454,1
17,-0.18530593271544232,4.530693934692975,2.79474247239784,0.8932786343204167,-2.3526408117468303,8.679258434792564,3.9805218419277186,-1.0511515870987982,-3.2177714717109485,10.660260949696442,0
18,-0.278716344711912,5.510750279652219,2.488882339453936,3.913201921871091,-3.321394788294006,8.619440505681608,4.0273784825485395,0.3639279916089224,-2.446120493856796,7.535374080747573,0
19,0.11871185123636807,5.295162029054038,-0.8240775979482935,4.497457988305194,-3.4956794134551172,10.592986594725968,3.4017482503282404,0.4139417799684928,-2.8441342846790563,11.411311083868489,0
20,0.42686443891234693,2.967889153338254,1.7462947437988694,4.048054059533294,-2.753407562724149,9.254170385256868,4.407202228121346,0.5924510219140314,-2.8861727218488418,7.5049222891054805,0
21,-0.8351766214982899,5.447784425716972,2.1203869038311285,2.018059055240993,-1.646981331751484,8.935784148962645,3.9989702139302548,-0.555194805199906,-2.7465619820232616,8.95028432375804,0
