,0,1,2,3,4,5,6,7,8,9,label
0,-1.3306977705858645,6.301853998180384,0.781989297822451,-6.739483619516884,-8.425050817236643,0.07827296673323525,3.3740216734831674,-3.7857290721189165,-6.249906640805716,4.6198187758304545,1
1,-3.704517760238305,6.74258619207135,-0.036052791409912105,-8.727383947864643,-9.518705840893226,-2.2069201866986488,4.930334359996447,-5.179111299320618,-5.3669406497471215,4.642537949602138,0
2,-3.2119739263534304,6.256724761863132,0.26356810593718144,-7.422652186935062,-9.53376268473586,-0.8870844548152544,3.023870939183136,-4.034007694828277,-7.067902285878888,2.302282490892469,1
3,-1.6319542168724261,6.983368436036663,-0.04293398643546888,-7.304388893860234,-8.659800112082578,-0.2157345930622614,3.4887118495173715,-4.883218261675348,-7.1719601642320265,3.954288087021683,1
4,-2.3798376904057092,6.6918582627038665,-0.021135550307247966,-7.530595115650419,-9.44494365052504,-0.4336469188961657,4.348959889117004,-1.0403653963695074,-4.156065675650066,3.9144084116152476,1
5,-1.984083043467207,8.019893537713333,-0.021852002483412125,-5.42650251900068,-9.842814030336136,-0.41120256961497986,5.104282204627133,-3.5163169729909405,-4.8906473089320075,4.827127273772968,1
6,-2.5252941634986916,6.593467350918274,-0.024202302513902804,-8.143777702060047,-7.686251865249342,-0.7583253358323964,3.7848246815213082,-4.463870928037938,-7.082015265443211,2.2636235707996373,1
7,-0.5424761205187023,7.455099780355052,-0.5508918132645253,-6.183677519571624,-7.705393313096912,0.36168297927055404,4.188705528104159,-4.119643697717144,-4.781244286754714,3.8823863773281375,1
8,-1.0235618717045512,7.514790538430908,-0.687672349775398,-7.768956822553435,-9.572263769192588,-0.5227623486407527,6.594931606005343,-3.695690957102293,-7.623282123866102,4.604104735757841,1
9,-2.6187165983124876,6.731499174221342,-1.2227284762959914,-8.570117369135271,-8.142002610931113,-1.273221755169796,4.98244783240275,-3.2665505479201498,-7.2408871962135,2.706891360894125,1
10,-2.537695916294501,5.792660835325272,-0.35760299445256216,-7.565456923846218,-8.215242012466604,-2.462863375813977,2.8070464666462893,-2.1618801034187216,-7.289773144868785,3.5776896304097985,0
11,-3.3792539310182725,8.716695804988476,0.696523594895024,-7.552834570912656,-9.248308098097018,-1.4887451587034912,5.139474686341405,-5.122211022077808,-4.8818482867784745,3.927988002058048,1
12,-2.1131720853943063,5.787830915307554,-1.3237769688497265,-7.859380580022154,-9.196340400989108,-1.6593948994354848,4.471873736238007,-4.276607504592991,-5.902412004173422,1.9618704606194695,1
13,-1.7116507787712296,7.649085675665607,-1.7632697690669579,-7.905042517481984,-8.930065229722889,1.7063289591446864,3.7942284036140808,-2.0691485732364248,-4.742085464917893,4.728878061585471,1
14,-2.5040156968737755,5.967500768673446,-0.2791623599906028,-8.450503828071982,-9.641425198511888,-0.4765133596314743,3.242208204377578,-3.3624493228702854,-6.605735470259509,4.257917979637459,0
15,-1.758277115802265,7.039416713796961,1.635386642976583,-8.440078009321336,-8.947698493348554,-0.8788375908643629,3.447621165259906,-3.152890221053672,-6.770270119639193,3.347459679041794,1
16,-2.500239247350152,8.127029805726353,0.5581890453781726,-8.148369242774658,-8.46165556210938,-1.0621761259255882,4.678685448479841,-2.810860853887637,-4.813163372922677,4.418586289974136,1
17,-1.787813069936354,7.706203065465428,1.795575921311402,-8.105825059411272,-6.984197091359839,-0.13156797138049103,3.2523388929804065,-4.512476062617154,-6.110056240380467,3.2526339342976973,1
18,-1.4670444693925342,6.975991845845402,1.102808674456927,-7.941057389833139,-8.498964977555184,0.16443702849206643,5.137060378048035,-2.443789283036015,-4.749784319657756,2.2725718068199696,1
19,-1.925848481422831,7.578114655543825,-1.4994399281477366,-7.745592542791178,-8.768688891100476,-1.7856167763957234,4.210498828143319,-2.5214339069968763,-6.293062261723994,2.568858655138434,1
20,-3.7408190091519695,6.352876148326978,0.6438067538371517,-8.94913380392501,-9.182595196202898,-0.4770072148782118,4.003932385626224,-4.17968596213521,-4.088526786029313,2.6489379991411504,0
21,-1.295758724369516,5.626143656224224,1.249442279211542,-7.098288184777049,-7.754820740418252,-0.07054618253349287,4.497699835478573,-3.302879992034673,-5.53991565569209,3.405536070660141,1
22,-3.1737549942578482,5.401219818488496,1.9687891692712247,-9.577097070339981,-7.748663024634967,-2.334647713582351,4.2822559026277105,-3.135086987353331,-6.125431009616284,4.4970262299986095,0
23,-3.825163691747221,8.406488314134231,1.3643472663357166,-8.703696688749634,-8.950814673682645,-2.1707895114301197,4.473954316935193,-4.545723548952944,-6.660741066412409,2.3215836101755762,1
24,-3.2171713216980597,6.568798489962355,-0.19236207073238332,-8.308250783110626,-9.744518817117786,-2.0537946949755588,5.4298822805955105,-3.809464782862425,-3.260947310994435,2.988518567277856,1
25,-3.708486029079163,6.19183183013757,1.0065241646854513,-8.653897022007815,-7.17362114789029,-1.6781406151768152,5.380938124465812,-2.655628398589517,-5.159844978810819,4.187607451554371,1
26,-2.3788513110716227,5.213458303049633,0.49971428580054983,-7.9676961288615775,-9.19592868312903,-2.393263179819051,5.099620727382493,-3.4385858859893834,-5.597484911839482,4.3289478232808385,1
27,-2.073139309537084,5.828723944971687,-0.32850798612200394,-4.364640714118881,-8.386318028486961,-0.31471870791509937,2.922266990616477,-2.4432727078466963,-6.110193733090706,2.7970722400749226,0
28,-1.4387267619142237,6.382454883950203,-0.10321500365573469,-6.600991370823566,-8.406815277641048,-1.3653892470313302,5.070180184158827,-2.949153605521897,-5.324191363980063,3.063708265375062,1
29,-2.850013993160249,6.853748888126944,-0.5663070298286843,-6.275960509418278,-7.7296258805862825,2.2405057145095895,3.969669793633533,-4.254949590952438,-5.263436511780136,4.867623178539619,1
30,-2.231404177030374,7.904698541304824,1.089335497183727,-8.975965161967453,-8.979552082419124,0.7088216978511741,3.483487659196088,-4.300483377097116,-6.8302586387246995,3.998843220196895,0
31,-2.734175051935071,8.897093552951983,1.1847874920320018,-9.26793318174834,-8.491829506248001,0.7953879192796709,2.959890741847362,-4.045701815940806,-6.378483289549694,3.9292252334048157,1
32,-2.8544050423865377,8.126103866740506,-0.07240346275111195,-8.25206680804068,-8.834637628683769,0.7101998339197484,4.726366731487008,-2.822497455822696,-5.490698092375696,4.675729384713738,1
33,-2.1440425058319983,5.8577338090637765,-0.46122190792855755,-6.772065166627905,-6.627634580365841,-0.42169290519638786,4.8273200530688705,-3.806604852762667,-5.800308566235442,4.794205740093058,1
34,-0.5321033149161887,6.604753284216265,0.515725299993693,-8.52696406753364,-7.201255244743505,-1.2609512935582214,5.960478232872871,-5.435800468385434,-8.157170661393689,3.092980002318053,1
35,-1.9511441696564313,4.931266260447476,-2.6112179639257134,-8.797933124537405,-10.17572788418516,0.3578362122721823,4.9281538359189865,-3.0030755961806843,-7.423892284150833,3.3090251004637645,1
36,-1.5310865365577102,6.892467488550982,0.9385204892902027,-5.658451102556663,-8.974371939015542,-1.4868992992794412,4.082735797988413,-3.846957464176986,-5.6758013361687505,3.786695014851144,1
37,-2.0495854379321394,6.900010099812219,-0.18430628235624733,-8.641454752129262,-9.214872487627487,-2.7607779358702476,3.721226334313948,-3.4173774043576417,-6.721265564445491,4.961184093692502,1
38,-2.2437001407119683,5.743166164868327,1.97939440428916,-8.144731082257286,-7.640154267220527,0.2515510160716907,4.131397011183299,-4.511027363805299,-6.457175998114054,3.1771875461444,1
39,-4.062559360015156,5.428408978208499,0.37911237188625435,-9.656139370240943,-8.386708192279206,-0.35269994075411526,5.9079770434908205,-1.4549146662582801,-5.269991136934612,4.699023197771414,1
40,-1.4150826773854104,6.808834575381313,1.0662015938303653,-8.479677840840301,-8.24863282243982,-2.9266297527410066,4.057652152765376,-4.666248306772212,-6.497163746847995,3.750022576441289,1
41,-3.964830154104817,6.600318631266875,-0.8930339592703833,-7.438215518883078,-7.731331656106859,1.2637461406224575,4.922069794771073,-5.414081320617046,-7.489223057149315,3.1939872899637503,1
42,-2.0984975685852345,6.201782966282619,-0.07538658902725842,-8.345695199477257,-9.297867912707236,-0.15469045901632794,5.012645216115254,-3.6696443518382886,-5.970398733231526,3.436700470413717,1
43,-3.4639227206932937,5.274632439247115,-0.38262514036826367,-7.80702885817266,-9.582899866837373,0.28356055827754933,4.497712999849338,-3.8798045848588956,-5.134585988946878,3.99312128682156,1
44,-3.3107700666075894,7.902671155227774,-0.17932768597969848,-8.431207363406344,-8.874172212351905,1.5095621139248512,5.9190458590652275,-4.704450693037947,-4.712043558571191,4.253688897536646,1
45,-2.8828290848892033,7.96081056299919,-0.3936569798740951,-6.27598260273277,-6.983406205961132,-0.5866224003296325,3.139753980436266,-3.9767823540466143,-4.479379385115973,2.6990065947665998,1
46,-3.747030484830571,6.848670239520258,-0.5993156536921637,-7.685676471841182,-8.250147203332364,0.2843329801005965,3.7872564591917737,-3.3395553335691774,-5.888074175986281,3.8744740613215907,1
47,-2.23957586987702,5.841570661082915,0.6239664177353131,-8.822939296547826,-10.346457169180367,0.9302253331411381,3.7693694704557137,-2.878320373825755,-5.300201243221735,2.5918564603877714,1
48,-3.422166383201793,7.711070630725676,0.16257662876469045,-8.074828092330732,-8.647948547468788,-0.26607168933240277,4.716628597187787,-3.393324115311042,-6.018570704910365,5.071288818332645,1
49,-1.6778482356281192,7.265953025508329,-1.021172639036161,-10.0379553358387,-7.337834283975009,-0.04201651379456561,2.810567158436669,-3.96701115429266,-6.457157370551929,4.089089147016288,1
50,-2.1559834263722015,8.386395504407126,0.3494475797189294,-6.079257263578027,-7.813394752593893,0.9881716408994141,3.188160857035491,-2.094516231609689,-5.941520356052241,3.2749861162184937,1
51,-1.7233295545244467,7.411809062535285,-2.207583600748769,-8.427368873233437,-9.464325163625409,-2.805632187646136,4.403822604582647,-3.8286704332071397,-6.448531872454872,1.4253175864764658,1
52,0.35982084058830166,6.184196493454712,-1.9312827240196968,-8.480864664866793,-6.5711337022972875,-0.09250700237091458,5.805320343006867,-1.4720993062984569,-4.7714638582443865,4.45373077431611,1
53,-3.4379961521805553,6.5489052546519195,0.5565592224496881,-7.283899461985782,-9.55233509505164,0.07694931604938615,3.9930391578484947,-4.688367303804755,-5.963253940528113,3.007736084080799,1
54,-4.020937036581589,6.939948312404765,0.22171637823429963,-8.970634390926488,-7.623237155274878,0.23859497160449417,4.791464432045425,-2.8505809273116633,-5.022108862460765,3.639181972474453,1
55,-4.517268744083218,6.517314987725334,0.9764244967593341,-7.2099072080431394,-8.62798297833983,-0.9221333906235805,3.885578597974491,-3.140507085363871,-7.07333383676783,2.9405967350427167,0
56,-3.313551046104876,5.786251501854125,-0.04001775369653064,-6.369083143470689,-10.604652691497993,-3.3252395163820467,2.9513533267388152,-3.412182161307872,-5.903856121766183,3.6178568480343585,1
57,-2.8616113588600602,7.746456202537377,-1.2322225594906027,-7.649965202886878,-7.727326209398175,-1.662318234450372,4.349909801319527,-4.483333533019405,-4.939801275180397,3.035954647295011,1
