,0,1,2,3,4,5,6,7,8,9,label
0,-3.6976556087179207,6.182073998179644,-2.332115523446803,-6.287951238445079,-1.5249618971405463,-2.1532502043933563,5.248761781198896,-2.9278243451518957,9.140172217788752,0.7828710581794627,0
1,-3.709489244141662,5.980157557270662,-1.3350897702378304,-6.384151931474713,-3.5624336946582247,-3.419702819712339,4.203778277235778,-4.083169269915288,7.625774150928899,-0.6627129850253063,1
2,-3.6251321687425295,8.28080214838526,-1.586977070005232,-7.6020295559754,-2.703894467591791,-4.3444248988541245,3.79851166284861,-4.617790600292183,8.402333536121947,-1.8315401387852712,0
3,-3.5175059363159393,5.71027845388413,-0.03513952300207068,-5.406070586685817,-1.9608624228281533,-3.838666904818302,3.5773335224794227,-2.5811619353738546,8.0541573107657,-0.7346332719444228,1
4,-2.8058784210067986,8.57766953473141,-0.3141235298010623,-6.6703554596461325,-0.7856705977495237,-4.104971467793676,6.418820024122429,-2.401150835512744,9.49097380588631,-0.6179032104498474,0
5,-4.8524171891918115,6.770641172667356,-0.24826021029818224,-6.109259327764126,-1.0929991245930346,-4.963393480020137,3.991405427598648,-2.8649754948889923,8.728224352059275,-0.846651784676364,0
6,-3.8475261475755027,6.608809942469491,-0.7294669371096929,-7.262774682984727,-3.5949116421179914,-4.280704664476103,4.654137160385435,-1.7142020110582223,8.089992705759025,-1.6341661093912905,1
7,-3.4680433431986826,5.720105631147296,-1.7086078260692772,-6.712786320607209,-0.47774579368542547,-4.975108640364114,4.464834606893881,-0.9084488864332299,8.59482377522224,2.1469399696933156,0
8,-0.7925094171277491,6.972571531911145,-0.7106991621293167,-7.883008087329239,-2.6911915211669437,-3.832461029796727,1.6531139135120045,-2.088451363360404,9.30237142808051,-0.4795052076716906,1
9,-2.485992121377652,6.004928061648166,-0.6456039877183024,-5.395199105386788,-0.12924778108752566,-3.73340299351504,3.4239662623880314,-1.0765281337583124,8.913176695271082,-1.9149923159894018,1
10,-1.2427626385992836,6.0211824293417955,-1.2564577375285673,-4.948835453726508,-1.401466293939118,-3.9130352251298457,6.794932107331434,-2.916449241908857,11.16952724082675,-0.8017146084993888,1
11,-3.6628101872487377,5.9515625726491885,0.904130216454228,-5.615551151817641,-3.759734130152243,-5.978765698869432,4.424073042264582,0.45785827212254926,8.75412835395889,-0.8184173992496759,0
12,-4.118816994551448,6.387479468711766,-2.1358000539459576,-4.651915446986634,-1.654802058078773,-4.762376244115436,4.047906344844085,-3.424841192641322,7.647951635766958,-0.19772011556441837,1
13,-3.2695098386159267,7.416416572304145,-0.3756320533778425,-7.7878015078637715,-1.9343201835783401,-6.556664322398383,4.910407391198074,-2.897275272858163,9.253150787973162,2.102258727784481,1
14,-2.8508347889568952,6.99756802474709,0.02919156009222401,-5.968055606499746,-1.4108950266887208,-4.636221101471717,4.060237863236359,-3.470406500313501,9.294664648751093,0.6472556206536284,1
15,-2.8791438716641853,7.513624879987701,-1.8807695023695683,-3.766526337650439,-0.9504461648639313,-4.500943925908151,4.586070038717311,-3.0095589497061352,8.772005329991629,-0.8654962720913318,0
16,-2.3574091207623686,6.727537215329822,-0.4231005403007044,-6.04718385941638,-1.5176076761040274,-3.242628417045735,3.144199087543675,-1.602980940726857,7.766720716780759,-2.9235876150959554,1
17,-5.265209934675685,5.007646048257829,-0.5544677855235005,-6.759865364323802,-2.9616999170832363,-4.626760653568189,3.2890398984091984,-3.215243950122686,8.422265319983556,-1.8124108325132096,0
18,-2.745726820839452,6.251949380313502,-1.7387396990050674,-6.617588748106469,-2.8190143497829583,-4.884468762755557,3.159404765797899,-1.5880583356171554,8.198687428407588,-0.023579925842685645,1
19,-3.3409653321299073,5.604594196159342,-0.5642482869070512,-5.862689413062633,-1.065085436963878,-3.738149986450996,4.03292935169847,-1.7476737669688822,7.947034798067405,-0.3621379820269464,0
20,-4.559841878628923,6.394424294963253,1.2246042690410686,-5.455439785953676,-2.940063708825866,-3.754842848353479,3.4168607074994233,-2.570420997486498,7.725285212437914,-1.0303610919633501,1
21,-3.2834975083495546,5.557300763653031,-2.1952509692520463,-6.336877382566948,-1.7794378061554739,-3.0725164159117506,4.043615089234085,-3.537572365688186,7.604913587804754,-3.0008604938907184,1
22,-3.9656046704228105,6.477575833677439,-1.3651648203638909,-4.5301168393809315,-2.8973126761018944,-5.446718351933843,4.120283261029738,-2.4964494643885815,9.441219466293942,-1.8622505708832335,1
23,-3.0789357862801037,6.33515819818159,-0.7061995035310846,-5.9984009074345765,-5.385969188508402,-5.088398909078745,3.960493296250627,-3.9896751492660387,10.04611266063987,1.7268094351330099,1
24,-4.376481012440719,5.3036661138546854,-0.5904401736278457,-6.678569738226954,-1.8781710203855748,-2.1310396424940174,3.123451750897037,-2.9595444885763036,8.849436553786813,-0.9418083807921547,0
25,-3.1810837011959454,5.049408678682849,-0.24875429442514718,-7.167770294040752,-3.835057923798587,-5.078273264311265,4.29683377107475,-2.0482602357735544,8.681175465473865,-1.7920278372908447,1
26,-2.648511847957218,5.699421385717551,-2.008666965032986,-7.759854751873708,-1.1026354155195741,-2.699696168529086,3.8882128304799517,-2.8395922811844057,7.791946225134458,-0.5844547741773902,0
27,-3.5579460144162702,7.261038050504382,-0.5908131068389644,-6.97427784404978,-2.2206260585841147,-2.0501899520333113,4.804011978701388,-2.2666586412435183,8.900739169464138,-0.9721780340670336,1
28,-4.09713298853595,7.282283149698767,-1.0344379072132435,-6.664249356328013,-1.2738573347671645,-4.078255607659359,2.879040607941832,-3.571993804488281,10.486908322974173,-2.8322706129979403,1
29,-3.414602479772631,4.730096893524729,-1.1682506485804658,-5.644467410452388,-1.1722639574460545,-2.6925568822473123,3.078705234477235,-2.603001025728423,9.253708723575674,-0.1813203709848693,1
30,-3.852252803896326,6.948226930394403,0.027531930424164575,-7.212046198180659,-2.1057473168868226,-3.714749023833745,4.315097463468888,-1.307793973217022,8.854091885713675,0.856841776539154,0
31,-3.4117756161216204,6.444800378566722,-1.3403341728714036,-7.282358151901419,-1.5855908793770608,-4.169499767241409,5.50490381114167,-2.9701343832004032,9.290314313364897,-0.04744393665213753,1
32,-4.483248190144537,6.827007107645628,-0.13423208166258283,-5.4468390554871755,-3.301702805724407,-4.26534223779494,3.1077301194062166,-3.6284293088355,8.010448001818828,-1.2318954317694288,1
33,-4.179447956293046,6.736899695498785,-2.410318908091282,-5.838596563491587,-2.0098809984931125,-4.667639695465738,4.257168042350152,-3.0063141759612724,9.207478426944432,-2.17771567619719,1
34,-3.527521688555166,6.2414302481057655,-1.9070790540206792,-6.490349625636474,-0.10586093381101125,-3.9233415270377057,4.83628564336495,-2.3707717679620246,10.082886889608066,0.0021314950669555355,1
35,-6.933013298241416,6.686794451178641,-0.1643665572243429,-5.822579335138796,-3.2378147257859555,-5.46865186860588,5.8970536261529025,-2.855660584917633,10.416664368428918,0.6602404239258315,0
36,-3.342250388174169,7.337512362147768,1.3898613732276162,-7.872184463815514,-2.229141934300569,-4.722767320600493,3.3288500328460717,-3.090968019157464,8.811782810204795,0.21758551285816552,1
37,-3.237017279858878,7.33497996785535,-0.5519680215232555,-6.474897621067688,-1.298003458337475,-2.8097153496363045,4.402145191356689,-1.339464951148166,7.812387331581539,-0.049678961716110304,0
38,-4.056600822897383,7.343077040087735,-2.629075359493712,-7.093789359273577,-1.7227836285717317,-4.969778493746114,3.803936127699456,-2.4909441076663272,7.296151407544312,-0.4036437106452819,0
39,-3.9402205138632582,7.477110559664931,-1.1190635448164186,-5.289936554072728,-3.0216893202896706,-4.8547029381583995,3.4299620908534645,-1.3001622435374391,9.458973536481759,0.13732063439512432,1
40,-3.3300265165324334,5.663843360623505,0.16977673482596078,-8.914621490474111,-2.490890485522034,-4.2960927958203685,6.7977485405413836,-4.64054146710877,9.253480244574254,-1.7049981385691453,1
41,-3.1022492892567635,6.559955976631817,1.01339715105245,-5.077296426774015,-1.3851729041190388,-3.710249394535878,3.4537212267007122,-2.3679237187337168,10.04209561130698,-0.6915457153070407,1
42,-2.216427880190209,4.561469015890266,-1.0507297945566285,-6.461733963185401,-2.389013709629554,-3.9656490134812397,4.9062703612562535,-2.7064527744714235,7.567782491507955,-0.10385471551526665,1
43,-2.656669753372154,5.962045638466132,-0.6857822468051582,-4.8504435182280865,-0.5864716384157356,-4.089899479496806,3.321670006993005,-2.9706700854273924,8.8576295720264,-1.2739900673883908,1
44,-2.5097146010948217,8.168993493246745,-0.3084034042849436,-6.639756148493736,-1.907875424407506,-5.242902444142731,5.329256442423571,-2.898967389980372,11.19961051996175,-0.8320940260179077,1
45,-1.727538763314848,8.332998809691993,-1.2353503619580488,-7.224238003710521,-1.9508879736789577,-1.6177356145759236,3.6550469845496556,-3.063476792404508,8.00066619023468,-0.3400852764628045,0
46,-3.985110807769913,5.793311055940326,1.0922685928470985,-5.270865719865817,-1.5285577530954044,-4.552359050404903,5.887304739099774,-3.4823197237839185,7.433508874027721,-0.25298077487296106,1
47,-0.5013106511708618,6.532259707442948,-0.11694639269625262,-7.951873813944935,-1.281620367803562,-3.890457634168601,4.386777180924938,-3.001455019396133,9.751786183460762,-1.926667081850201,1
