,x,y,label
0,-0.642164748202077,-0.21949442860362384,1
1,0.36769478691642893,0.6532690276488317,1
2,0.4579491345152445,-0.7920997705211789,0
3,0.844607044329785,-0.6853802820099352,1
4,-0.5254084197551208,-0.8257279057456244,0
5,0.8321212060200195,0.5067801477358532,1
6,0.9295687941088736,-0.07977004369081202,1
7,-0.27031883768988435,0.7566608833181276,1
8,0.7293878608342156,-0.07727177873250729,1
9,0.956614310466252,-0.12518339551009944,1
10,0.41000669669794715,-0.9210060577225633,1
11,-0.757684030457876,-0.296652594227937,0
12,-0.8569908934707092,0.2352867240204975,0
13,0.41285213557070044,0.7519340780739545,0
14,-1.003629803413725,0.2634044911448552,1
15,-0.8405880167634019,0.5173047653880054,0
16,0.39692208723396216,-0.8743076914244349,1
17,-0.7145050382746666,-0.45977696239535815,1
18,-0.33397238804562307,-0.7341673622073553,1
19,-0.5706475206155452,-0.548784094652368,0
20,-0.7499890637465467,0.35138902771828323,0
21,0.455066166979911,0.5173329774471673,1
22,0.24667363328466843,-0.9118367159283371,1
23,0.7592074178454452,-0.17376127311171288,1
24,0.8213894311356739,-0.46478392359576165,0
25,-0.8593118414734049,0.39236169313728797,0
26,-0.5443120489111187,-0.6289326216718842,1
27,-0.6729632350633813,0.6394411371030547,0
28,-0.7130209993521269,-0.041319909910732325,1
29,0.6688876130515657,0.48008900058939813,0
30,-0.7080925120169241,0.6457096386484373,0
31,-0.9380137892531556,-0.44656436575064884,1
32,-0.952306872143013,-0.16817227992804484,1
33,-0.1126541361226922,-0.8367213302926576,1
34,0.4648302334165957,0.7428026801626375,1
35,0.15955135978014953,-0.8215229341257178,1
36,0.7722641903912157,-0.5945736172668953,1
37,0.30723305239451326,0.9534365962328843,1
38,0.7523591364751367,0.6272168517263659,1
39,0.1659956279750486,0.9588065794718601,1
40,-0.8811055004068823,-0.16299952004282314,1
41,-0.48377715013788775,-0.30537299341169394,0
42,0.7270013261091695,-0.13295905413200307,1
43,0.24025945790367892,0.62612561974051,1
44,0.013549404735512097,-0.8475811519378051,1
45,-0.480586064616497,0.8217079532096424,1
46,0.223038215983454,-0.9539909426738855,1
47,0.532848154188875,-0.6282180020422876,1
48,-1.0182351198658142,-0.02010403036774371,0
49,0.2969411754137675,0.7871686779128266,1
50,0.04998600260089803,-0.7564447367430231,1
51,0.3209964506552645,-1.014747488541741,1
52,0.22377857031623882,-0.7771589597492692,1
53,-0.5555646666695941,0.6761918552645825,0
54,0.8540755729004043,0.6554918594167705,1
55,-0.770071243151737,0.049402803389763446,1
56,0.930732636883795,-0.15470728486559834,0
57,-0.7425213234107013,0.6543259297477854,1
58,-0.890634112283949,0.5885326841300177,1
59,-0.903921509499153,0.4049644426647429,1
60,-0.4969114473521645,0.7411631649580245,1
61,-0.5127752030110908,-0.7720040679666684,1
62,-0.1236069997987772,-0.8790354027186581,1
63,-0.7052185178590985,0.43300299290649213,0
64,0.8660756620006229,0.39941267864367336,1
65,0.8671655339074653,0.19109040818172393,1
66,-0.5344427013473392,0.7831949764651875,1
67,-0.7534466416983153,0.24082157832509773,1
68,-0.9387435803260462,0.39948079385478763,1
69,0.038838686794056713,-1.0063595060903991,0
70,0.6002518256801554,0.7145016505457281,0
71,0.402254352840468,0.6788436716331911,1
72,-0.8817106057404719,-0.6527475085246182,1
73,-0.42226171986716743,-0.9301296963497587,1
74,0.7869963082812282,0.3934155314358456,0
75,-0.8362552058689129,0.10463127428688015,1
76,-0.5384101819655958,-0.8987655692132397,1
77,0.03138840155603481,0.7259272122297783,0
78,0.9893998859819025,0.5236137785433532,0
79,-0.7812954522132083,-0.009933510116799563,0
80,0.7978904134021636,-0.07361760308543613,1
81,0.6932964216749385,0.5931306014686779,1
82,-0.7771654379913234,0.3574900965720059,0
83,-0.32949759991831473,-0.8199978706928064,1
